AIANNHCE,community_name,population,testing,testing_date,testing_url,school,school_date,school_url,work,work_date,work_url,shelter,shelter_date,shelter_url,shelter_enforcement,shelter_enforcement_date,shelter_enforcement_url,event,event_date,event_url,transport,transport_date,transport_url,fdpir,fdpir_url,revenue,revenue_date,revenue_url,checkpoint,checkpoint_date,checkpoint_url,testing_time,parks,updated
1840,Laguna Pueblo,3600,True,2020-05-01,https://www.lagunapueblo-nsn.gov/COVID-19.aspx,True,2020-03-23,https://www.bia.gov/covid-19/school-closures,True,2020-03-20,https://www.lagunapueblo-nsn.gov/COVID-19.aspx,True,2020-03-20,https://www.lagunapueblo-nsn.gov/COVID-19.aspx,,,,,,,,,,False,http://fooddistribution.snappages.com/,True,2020-03-20,https://www.americangaming.org/research/covid-19-casino-tracker/,,,,,,2020-05-16 14:49:58
2475,Nooksack Indian Tribe of Washington,1800,False,,,,,,True,2020-03-24,https://nooksacktribe.org/tribal-council/2020/shelter-in-place-order/,True,2020-03-24,https://nooksacktribe.org/tribal-council/2020/shelter-in-place-order/,False,,,True,2020-03-24,https://nooksacktribe.org/tribal-council/2020/shelter-in-place-order/,False,,,True,https://www.dshs.wa.gov/book/export/html/27966,True,,https://northwoodcasino.com/,False,,,,,2020-05-16 14:56:48
5051,Hualapai Indian Tribe of the Hualapai Indian Reservation,1590,,,,,,,True,2020-05-07,http://hualapai-nsn.gov/wp-content/uploads/2020/05/COVID-Lockdown-1.pdf,True,2020-05-07,http://hualapai-nsn.gov/wp-content/uploads/2020/05/COVID-Lockdown-1.pdf,True,2020-05-07,http://hualapai-nsn.gov/wp-content/uploads/2020/05/COVID-Lockdown-1.pdf,True,2020-05-07,http://hualapai-nsn.gov/wp-content/uploads/2020/05/COVID-Lockdown-1.pdf,False,,,,,,,,,,,,,2020-05-16 15:11:26
9950,United Cherokee Ani-Yun-Wiya Nation,6496,False,,,True,2020-03-19,https://abc3340.com/news/coronavirus/remainder-of-on-campus-school-year-in-alabama-cancelled-due-to-covid-19-concerns,True,2020-03-27,https://whnt.com/news/coronavirus/list-of-business-types-ordered-to-close-in-alabama/,True,2020-03-27,https://whnt.com/news/coronavirus/list-of-business-types-ordered-to-close-in-alabama/,True,2020-03-27,https://www.law-injury.com/the-alabama-shelter-in-place-order-what-it-means-for-you/,True,2020-03-16,http://www.alabamapublichealth.gov/news/2020/03/16.html,False,,,False,,,,,False,,,,,2020-05-16 15:43:46
1625,Isleta Pueblo,59129,True,2020-05-16,"https://www.google.com/maps/dir/Heart+Hospital+of+New+Mexico,+504+Elm+St+NE,+Albuquerque,+NM+87102/Isleta+Pueblo,+NM+87105/@34.9972265,-106.9390595,10z/data=!4m14!4m13!1m5!1m1!1s0x87220ca4628295b5:0x3feb6c2a935aeaad!2m2!1d-106.6370136!2d35.087497!1m5!1m1!1s0x872205020d8a9ad9:0x34f93c221b330270!2m2!1d-106.6808587!2d34.9069963!3e0",True,2020-03-23,https://www.bia.gov/covid-19/school-closures,True,2020-03-24,https://www.krqe.com/health/coronavirus-new-mexico/isleta-pueblo-restricts-access-to-non-residents-amid-coronavirus-pandemic/,True,2020-03-24,https://www.krqe.com/health/coronavirus-new-mexico/isleta-pueblo-restricts-access-to-non-residents-amid-coronavirus-pandemic/,True,2020-03-24,https://www.krqe.com/health/coronavirus-new-mexico/isleta-pueblo-restricts-access-to-non-residents-amid-coronavirus-pandemic/,True,2020-03-20,http://www.isleta.com/entertainmentnightlife/concerts-events.aspx,,,,False,http://fooddistribution.snappages.com/,True,2020-03-20,http://www.isleta.com/entertainmentnightlife/concerts-events.aspx,,,,,,2020-05-16 15:48:16
3825,Skokomish Indian Tribe,796,False,,,,,,True,2020-03-18,http://www.skokomish.org/wp-content/uploads/2020/03/Twin-Totems-Update.pdf,True,2020-03-18,http://www.skokomish.org/wp-content/uploads/2020/05/Information-for-the-Skokomish-Community-5-8-2020.pdf,False,2020-03-18,,True,,http://www.skokomish.org/wp-content/uploads/2020/05/Information-for-the-Skokomish-Community-5-8-2020.pdf,False,,,True,https://www.dshs.wa.gov/esa/eligibility-z-manual-ea-z/food-distribution-program-indian-reservations,True,2020-03-24,https://www.myluckydogcasino.com/,False,,,,,2020-05-16 15:51:02
1220,Fort McDowell Yavapai Nation,1104,True,,https://www.bannerhealth.com/patients/patient-resources/covid-19/testing,True,2020-03-16,https://azgovernor.gov/governor/news/2020/03/governor-doug-ducey-and-superintendent-kathy-hoffman-announce-closure-arizona,,,,True,2020-04-08,https://www.fmyn.org/stay-home-stay-safe/,,,,True,2020-03-22,https://www.fmyn.org/update-from-president-burnette/,,,,,,True,2020-05-20,https://www.avicasino.com/news/temporarily-closed,False,,,,,2020-05-16 16:14:04
4708,Yavapai-Apache Nation of the Camp Verde Indian Reservation,712,True,,https://www.azcentral.com/story/news/local/arizona-health/2020/04/27/coronavirus-testing-cvs-to-expand-free-covid-19-tests-arizona-nationwide/3036864001/,,,,True,2020-03-19,https://news.yavapai-apache.org/latest-corona-virus-updates-and-closures-for-the-yavapai-apache-nation/,True,2020-05-01,https://news.yavapai-apache.org/coronavirus-covid-19-update-statement-from-the-executive-offices-of-the-yavapai-apache-nation/,False,,,True,2020-03-19,https://news.yavapai-apache.org/latest-corona-virus-updates-and-closures-for-the-yavapai-apache-nation/,False,,https://yantransit.org,,,True,2020-05-01,https://news.yavapai-apache.org/coronavirus-covid-19-update-statement-from-the-executive-offices-of-the-yavapai-apache-nation/,False,,,83,,2020-05-16 16:14:12
990,Cherokee Nation,,True,2020-04-13,https://kfor.com/news/local/edmond-clinic-to-begin-testing-patients-for-covid-19/,True,2020-03-17,https://www.tahlequahdailypress.com/news/cherokee-nation-closes-schools-museums/article_58fb6a75-5257-57d8-86f8-68f110234fe3.html,True,2020-03-17,https://www.tahlequahdailypress.com/news/cherokee-nation-closes-schools-museums/article_58fb6a75-5257-57d8-86f8-68f110234fe3.html,True,2020-03-24,https://anadisgoi.com/index.php/government-stories/289-cherokee-nation-health-services-reports-first-case-of-covid-19,False,,,True,2020-03-17,https://www.tahlequahdailypress.com/news/cherokee-nation-closes-schools-museums/article_58fb6a75-5257-57d8-86f8-68f110234fe3.html,False,,https://transit.cherokee.org/,True,https://www.cherokee.org/all-services/human-services/family-assistance/food-distribution-program/,True,2020-03-17,https://www.tahlequahdailypress.com/news/cherokee-nation-closes-schools-museums/article_58fb6a75-5257-57d8-86f8-68f110234fe3.html,False,,,144,,2020-05-18 19:40:11
2460,Nisqually Indian Tribe,,True,2020-03-22,https://www.theolympian.com/news/local/article241411356.html,True,2020-03-14,https://www.theolympian.com/news/local/article241282361.html,True,1995-03-17,http://www.nisqually-nsn.gov/index.php/announcements/,True,2020-03-24,http://www.nisqually-nsn.gov/index.php/announcements/,False,,,True,2020-03-24,http://www.nisqually-nsn.gov/index.php/announcements/,False,,http://www.nisqually-nsn.gov/index.php/administration/planning-and-economic-development/transportation/,True,http://www.nisqually-nsn.gov/files/7915/0999/3547/Appendix_1._Directory_of_Food_Services_at_Nisqually_Indian_Tribe.pdf,True,2020-03-24,http://www.nisqually-nsn.gov/index.php/announcements/,False,,,13,False,2020-05-18 20:05:22
605,Cheyenne River Sioux Tribe of the Cheyenne River Reservation,15993,True,2020-04-02,https://rapidcityjournal.com/news/local/cheyenne-river-sioux-tribe-creates-checkpoints-to-protect-against-covid-19/article_948aee93-5131-5027-ad1f-2e4dd1783dd5.html,True,2020-04-08,https://www.westrivereagle.com/articles/emergency-executive-order-02-3-2020-cr/,True,2020-04-08,https://www.westrivereagle.com/articles/emergency-executive-order-02-3-2020-cr/,True,2020-04-30,https://www.crstcoronavirusupdates.com/wp-content/uploads/2020/04/Executive-Order-02.5-2020-CR-Mandatory-Stay-at-Home-April-30.pdf,True,2020-04-30,https://www.crstcoronavirusupdates.com/wp-content/uploads/2020/04/Executive-Order-02.5-2020-CR-Mandatory-Stay-at-Home-April-30.pdf?fbclid=IwAR0pqhd4cwCiva6mnkIvBFKHqhZKvdSXu7aAgoeMHU4dMC5rTe8ViCQzo2M,True,2020-04-08,https://www.westrivereagle.com/articles/emergency-executive-order-02-3-2020-cr/,,,,False,https://www.westrivereagle.com/articles/crst-fdpir-disaster-relief-issuance/,False,,,True,2020-04-18,https://www.crstcoronavirusupdates.com/wp-content/uploads/2020/04/Summary-of-CRST-COVID-19-Checkpoint-Policies-F.pdf,0,,2020-05-20 18:23:56
4455,Upper Skagit Indian Tribe of Washington,,True,2020-04-07,https://www.everettclinic.com/news,True,1995-03-17,https://www.goskagit.com/news/local_news/skagit-county-schools-shutting-down/article_cb1da4b3-5d22-5396-97ad-9cc0907dd032.html,True,2020-03-17,https://www.goskagit.com/news/business/swinomish-skagit-casinos-close-through-end-of-month/article_7e8e810d-e9d8-585d-9b9c-9d3daabf81b9.html,True,2020-03-25,https://dailyhive.com/vancouver/washington-governor-stay-home-shelter-in-place-coronavirus,False,,,True,2020-03-25,https://dailyhive.com/vancouver/washington-governor-stay-home-shelter-in-place-coronavirus,False,,,True,https://stoww.org/fdpir,True,2020-03-17,https://www.goskagit.com/news/business/swinomish-skagit-casinos-close-through-end-of-month/article_7e8e810d-e9d8-585d-9b9c-9d3daabf81b9.html,False,,,40,,2020-05-22 21:16:12
990,Eastern Band of Cherokee Indians,16000,True,2020-04-02,https://twitter.com/ebciphhs/status/1245387904530231298/photo/1,True,2020-03-15,https://www.theonefeather.com/2020/03/tribe-casino-to-maintain-operations-schools-closing-due-to-coronavirus/,True,2020-03-23,https://cherokee-phhs.com/pdfs/Exec-Order-Qualla-Boundary.pdf,True,2020-03-23,https://cherokee-phhs.com/pdfs/Exec-Order-Qualla-Boundary.pdf,False,,https://cherokee-phhs.com/pdfs/Exec-Order-Qualla-Boundary.pdf,True,2020-03-15,https://www.theonefeather.com/2020/03/tribe-casino-to-maintain-operations-schools-closing-due-to-coronavirus/,,,,True,https://twitter.com/ebciphhs/status/1258112050041143297/photo/1,False,2020-03-07,https://ebci.com/wp-content/uploads/2020/05/Exec-Order-12-2.jpg,True,2020-03-23,https://cherokee-phhs.com/pdfs/Exec-Order-Qualla-Boundary.pdf,,,2020-05-23 12:16:39
3130,Reno-Sparks Indian Colony,1134,True,,"https://www.google.com/search?sxsrf=ALeKk00v6NF0gaM2j2qvT_G0t6yVZq5vPw:1590253838784&q=carson+city+nevada+covid+testing&npsic=0&rflfq=1&rlha=0&rllag=39214139,-119897941,34604&tbm=lcl&ved=2ahUKEwjr8aaZvcrpAhUumuAKHaiwCHMQtgN6BAgUECg&tbs=lrf:!3sIAE,lf:1,lf_ui:16&rldoc=1#rldoc=1&rlfi=hd:;si:5667927989557141235;mv:[[39.560803,-119.78735449999999],[38.7244642,-120.0085283]]",,,,True,2020-03-13,http://www.rsic.org/wp-content/uploads/2020/05/Resolution-2020-RS-34-Curfew-and-Stay-at-Home-Order.pdf,True,2020-03-13,http://www.rsic.org/wp-content/uploads/2020/05/Resolution-2020-RS-34-Curfew-and-Stay-at-Home-Order.pdf,True,2020-04-03,http://www.rsic.org/wp-content/uploads/2020/04/Resolution-2020-RS-30_Mandatory-Curfew-Stay-At-Home-Order_040320.pdf,True,2020-03-13,http://www.rsic.org/wp-content/uploads/2020/05/Resolution-2020-RS-34-Curfew-and-Stay-at-Home-Order.pdf,True,2020-03-24,https://www.facebook.com/pg/rsictribe/posts/?ref=page_internal,False,,,,,True,2020-05-19,http://origin.mynews4.com/on-your-side/ask-joe/ask-joe-why-are-roads-blocked-to-some-tribal-lands,41,False,2020-05-23 13:35:55
2430,"Navajo Nation (Arizona, New Mexico and Utah)",172875,True,2020-05-03,https://www.daily-times.com/story/news/local/navajo-nation/2020/05/03/new-mexico-health-department-coronavirus-free-testing-shiprock/3069741001/,True,2020-04-03,https://nmpoliticalreport.com/2020/04/08/a-school-on-navajo-nation-stayed-open-then-people-started-showing-symptoms/,True,2020-03-20,https://www.navajo-nsn.gov/News%20Releases/NNDOH/2020/May/NDOH%20Public%20Health%20Emergency%20Order%202020-011%20Dikos%20Ntsaaigii-19.pdf,True,2020-03-20,https://www.navajo-nsn.gov/News%20Releases/NNDOH/2020/May/NDOH%20Public%20Health%20Emergency%20Order%202020-011%20Dikos%20Ntsaaigii-19.pdf,True,2020-04-03,https://www.daily-times.com/story/news/local/navajo-nation/2020/04/03/navajo-nation-police-chief-avoid-citation-comply-curfew-coronavirus/2939917001/,True,2020-03-20,https://www.navajo-nsn.gov/News%20Releases/NNDOH/2020/May/NDOH%20Public%20Health%20Emergency%20Order%202020-011%20Dikos%20Ntsaaigii-19.pdf,True,2020-05-22,https://www.navajotransit.navajo-nsn.gov/Route-and-Schedules,True,https://www.hsd.state.nm.us/LookingForAssistance/USDA_Food_Distribution_Programs_on_Indian_Reservations.aspx,True,2020-03-17,https://navajotimes.com/reznews/navajo-nation-casinos-shut-down-due-to-virus/,True,2020-04-12,https://www.cnn.com/2020/04/12/us/navajo-nation-coronavirus/index.html,107,True,2020-05-23 14:03:35
1140,Mescalero Apache Tribe of the Mescalero Reservation,3156,True,2020-05-20,https://www.gcrmc.org/,True,2020-03-20,https://www.indianz.com/News/2018/12/12/indian-country-makes-final-push-for-farm.asp,True,2020-03-22,https://www.ruidosonews.com/story/news/local/community/2020/04/07/coronavirus-mescalero-apache-tribe-entry-roads-blocked/2959265001/,True,2020-04-06,https://www.ruidosonews.com/story/news/local/community/2020/04/07/coronavirus-mescalero-apache-tribe-entry-roads-blocked/2959265001/,True,2020-04-06,https://www.ruidosonews.com/story/news/local/community/2020/04/07/coronavirus-mescalero-apache-tribe-entry-roads-blocked/2959265001/,True,2020-04-06,https://www.ruidosonews.com/story/news/local/community/2020/04/07/coronavirus-mescalero-apache-tribe-entry-roads-blocked/2959265001/,,,,True,https://www.indianz.com/News/2018/12/12/indian-country-makes-final-push-for-farm.asp,True,2020-03-22,https://www.indianz.com/News/2018/12/12/indian-country-makes-final-push-for-farm.asp,True,2020-04-06,https://www.ruidosonews.com/story/news/local/community/2020/04/07/coronavirus-mescalero-apache-tribe-entry-roads-blocked/2959265001/,33,,2020-05-23 14:27:46
5760,Otoe-Missouria Tribe of Indians,3049,True,2020-03-18,https://www.omtribe.org/who-we-are-media-news&a=view&article_id=116,,,,True,2020-03-13,https://www.omtribe.org/coronavirus,True,2020-03-13,https://www.omtribe.org/coronavirus,False,,,True,2020-03-13,https://www.omtribe.org/useruploads/files/otoe_covid_19_(1).pdf?fbclid=IwAR1jIbJP6kIOb6zp1tm1Kg3N9CyfpTixS1J_csDV5wYn3yH-ghWzcxqB7bg,,,,False,,True,2020-03-13,https://sevenclans.com/paradise-casino/,False,,,0,False,2020-05-23 14:37:26
3400,Pueblo of San Felipe,3700,True,2020-05-23,https://indiancountrytoday.com/news/we-re-finally-seeing-more-testing-Ss8qxOks4kCt0Z7ZGI9uGg,True,2020-03-24,https://sfpueblo.com/announcements,True,2020-03-24,https://sfpueblo.com/announcements,True,2020-03-31,https://sfpueblo.com/announcements,,,,True,2020-03-31,https://sfpueblo.com/announcements,,2020-04-30,,True,https://www.fsipinc.org/food-distribution,True,2020-03-18,https://sfpueblo.com/announcements,True,2020-04-30,https://sfpueblo.com/announcements,25,,2020-05-23 14:40:38
1735,Kalispel Indian Community of the Kalispel Reservation,,True,2020-04-24,https://www.kxly.com/covid-19-testing-site-at-fairgrounds-to-close-new-sites-to-open-across-spokane-county/,True,2020-03-17,https://www.seattletimes.com/education-lab/coronavirus-school-closures-to-continue-through-the-end-of-the-school-year-inslee-announces/,True,2020-03-17,https://kalispeltribe.com/covid-19-information-updates/,True,2020-03-17,https://kalispeltribe.com/covid-19-information-updates/,False,,,True,2020-03-17,https://kalispeltribe.com/covid-19-information-updates/,False,,,True,https://www.dshs.wa.gov/esa/eligibility-z-manual-ea-z/food-distribution-program-indian-reservations,True,2020-03-17,https://kalispeltribe.com/covid-19-information-updates/,False,,,54,,2020-05-23 14:42:08
3680,Shakopee Mdewakanton Sioux Community of Minnesota,658,True,2020-04-11,https://www.indianz.com/covid19/?p=2632,,,,True,2020-03-17,https://www.swnewsmedia.com/prior_lake_american/news/updated-mystic-lake-little-six-to-close-temporarily-during-outbreak/article_9c57b899-e068-5830-b709-69ae53dccc26.html,True,2020-03-17,https://www.swnewsmedia.com/prior_lake_american/news/updated-mystic-lake-little-six-to-close-temporarily-during-outbreak/article_9c57b899-e068-5830-b709-69ae53dccc26.html,,,,,,,,,,False,,True,2020-03-17,https://www.swnewsmedia.com/prior_lake_american/news/updated-mystic-lake-little-six-to-close-temporarily-during-outbreak/article_9c57b899-e068-5830-b709-69ae53dccc26.html,,,,19,,2020-05-23 14:53:16
3520,Santa Rosa Band of Cahuilla Indians (formerly the Santa Rosa Band of Cahuilla Mission Indians of the Santa Rosa Reservation),,True,,"https://www.google.com/search?sxsrf=ALeKk03u-DiyYm9_T-Az3dFXi0RGJtu6Yg:1590259661695&q=anza+california+covid+testing&npsic=0&rflfq=1&rlha=0&rllag=33777493,-116679350,26494&tbm=lcl&ved=2ahUKEwi4jfHx0srpAhWNZd8KHdlhAD4QtgN6BAgVECg&tbs=lrf:!3sIAE,lf:1,lf_ui:16&rldoc=1#rldoc=1&rlfi=hd:;si:4083002512726362999,l,Ch1hbnphIGNhbGlmb3JuaWEgY292aWQgdGVzdGluZyID8AEBSLilpf2Wq4CACFo0Cg1jb3ZpZCB0ZXN0aW5nEAIQAxgBIh1hbnphIGNhbGlmb3JuaWEgY292aWQgdGVzdGluZw;mv:[[34.583438694697584,-114.7660165383789],[32.72938451503244,-118.1717782571289]]",,,,True,2020-04-16,https://santarosacahuilla-nsn.gov/,True,2020-04-16,https://santarosacahuilla-nsn.gov/,False,,,True,2020-04-16,https://santarosacahuilla-nsn.gov/,,,,False,,,,,False,,,52,False,2020-05-23 14:55:16
1655,Port Gamble S'Klallam Tribe,,True,2020-03-16,https://www.pgst.nsn.us/images/health-alert/Community-Notice-as-of-March-19.pdf,True,2020-03-16,https://www.pgst.nsn.us/images/health-alert/Community-Notice-as-of-March-19.pdf,True,2020-03-16,https://www.pgst.nsn.us/images/health-alert/Point-Casino-statement_March-16.pdf,True,2020-03-16,https://www.pgst.nsn.us/images/health-alert/Community-Notice-as-of-March-19.pdf,False,,,True,2020-03-16,https://www.pgst.nsn.us/images/health-alert/Community-Notice-as-of-March-19.pdf,True,2020-03-16,https://www.pgst.nsn.us/images/health-alert/Community-Notice-as-of-March-19.pdf,True,https://www.dshs.wa.gov/book/export/html/27966,True,2020-03-16,https://www.pgst.nsn.us/images/health-alert/Community-Notice-as-of-March-19.pdf,False,,,5,,2020-05-23 14:57:08
4770,Zia Pueblo,850,True,2020-04-16,https://www.facebook.com/permalink.php?story_fbid=127215348947357&id=104800554522170,True,2020-03-27,https://zia-aps-nm.schoolloop.com/,True,2020-04-22,https://www.facebook.com/104800554522170/photos/pcb.105160031152889/105158467819712/?type=3&theater,True,2020-04-02,https://www.facebook.com/104800554522170/photos/pcb.105160031152889/105158467819712/?type=3&theater,False,,,True,2020-04-02,https://www.facebook.com/104800554522170/photos/pcb.105160031152889/105158591153033/?type=3&theater,,,,True,https://www.fsipinc.org/food-distribution,,,,True,2020-04-13,https://www.indianz.com/covid19/?p=2669,0,True,2020-05-23 15:44:10
2040,Lower Elwha Tribal Community,,True,2020-04-16,https://www.elwha.org/2020/04/covid-19-coronavirus-testing-at-elwha-clinic/,,,,True,2020-03-25,https://www.elwha.org/2020/05/stay-home-stay-healthy-order-extended-until-may-18th/,True,2020-03-25,https://www.elwha.org/2020/05/stay-home-stay-healthy-order-extended-until-may-18th/,False,,,True,2020-03-25,https://www.elwha.org/2020/05/stay-home-stay-healthy-order-extended-until-may-18th/,False,,,True,https://www.dshs.wa.gov/esa/eligibility-z-manual-ea-z/food-distribution-program-indian-reservations,True,2020-03-25,https://www.elwha.org/2020/05/stay-home-stay-healthy-order-extended-until-may-18th/,False,,,9,,2020-05-23 17:26:14
3955,Squaxin Island Tribe of the Squaxin Island Reservation,,True,2020-04-15,https://www.co.mason.wa.us/COVID-19/Daily-Information/04152020.pdf,,,,True,2020-03-25,https://www.theolympian.com/news/local/article242330391.html,True,2020-03-25,https://www.theolympian.com/news/local/article242330391.html,False,,,True,2020-03-25,https://www.theolympian.com/news/local/article242330391.html,False,,https://squaxinisland.org/government/departments/community-development/squaxin-island-transit/,True,https://www.dshs.wa.gov/esa/eligibility-z-manual-ea-z/food-distribution-program-indian-reservations,True,2020-03-26,https://www.theolympian.com/news/local/article242330391.html,True,,https://squaxinisland.org/covid-19/,15,,2020-05-23 17:51:27
8750,Confederated Salish and Kootenai Tribes of the Flathead Reservation,7753,True,,,True,2020-03-15,https://nbcmontana.com/news/local/cskt-cancels-workday,True,2020-03-17,http://www.csktribes.org/coronavirus-update/783-sip-order,True,2020-03-27,http://www.csktribes.org/coronavirus-update/760-shelter-in-place-order,False,,,True,2020-03-27,http://www.csktribes.org/coronavirus-update/760-shelter-in-place-order,,,,True,http://www.cskthealth.org/index.php/news-events/185-cskt-wic-services-still-available-by-phone-appointment,True,2020-03-15,http://www.csktribes.org/coronavirus-update/719-council-held-a-special-meeting-sunday-and-took-several-actions-regarding-coronavirus-protections,False,,,25,False,2020-05-24 13:47:24
3235,Rosebud Sioux Tribe of the Rosebud Indian Reservation,11354,True,,,True,2020-03-15,https://www.rosebudsiouxtribe-nsn.gov/rst-coronavirus-information,True,2020-02-28,https://597bd9a0-d50b-4e6b-a67b-e5f63c849a48.filesusr.com/ugd/ed1fef_6f3b0b87f17e476388b2e2ee2440f03d.pdf,True,2020-03-28,https://597bd9a0-d50b-4e6b-a67b-e5f63c849a48.filesusr.com/ugd/ed1fef_6f3b0b87f17e476388b2e2ee2440f03d.pdf,True,2020-02-28,https://597bd9a0-d50b-4e6b-a67b-e5f63c849a48.filesusr.com/ugd/ed1fef_6f3b0b87f17e476388b2e2ee2440f03d.pdf,True,2020-03-13,https://www.rosebudsiouxtribe-nsn.gov/rst-coronavirus-information,True,2020-03-27,https://www.rosebudsiouxtribe-nsn.gov/rst-coronavirus-information,True,https://www.fns.usda.gov/contact/south-dakota-rosebud-sioux-tribe,True,2020-03-18,https://www.rosebudsiouxtribe-nsn.gov/rst-coronavirus-information,True,2020-05-13,https://www.newscenter1.tv/rosebud-sioux-tribe-enforces-76-hour-reservation-wide-lockdown/,24,False,2020-05-24 14:16:05
4345,Turtle Mountain Band of Chippewa Indians of North Dakota,30000,True,2020-03-19,https://www.kfyrtv.com/content/news/Turtle-Mountain-Band-of-Chippewa-responds-to-COVID-19-568946701.html,True,2020-03-19,https://www.kfyrtv.com/content/news/Turtle-Mountain-Band-of-Chippewa-responds-to-COVID-19-568946701.html,True,2020-04-11,https://tmchippewa.com/wp-content/uploads/TMBCI-Proclamation-of-Emergency.pdf,True,2020-03-30,https://tmchippewa.com/wp-content/uploads/TMBC856.emergency-rule-on-curfew.pdf,True,2020-03-30,https://tmchippewa.com/wp-content/uploads/TMBC856.emergency-rule-on-curfew.pdf,True,2020-04-11,https://tmchippewa.com/wp-content/uploads/TMBCI-Proclamation-of-Emergency.pdf,False,,,True,https://fns-prod.azureedge.net/contacts?f%5B1%5D=program%3A23&keywords=&page=10,True,2020-03-20,https://tmchippewa.com/wp-content/uploads/SD-public-closure.png,False,,,15,False,2020-05-24 15:49:36
4700,Yankton Sioux Tribe of South Dakota,11594,True,2020-03-11,https://indiancountrytoday.com/news/pandemic-hits-home-ihs-says-it-s-ready-for-testing-grEB-tY6-EWvczRb07wuJg,True,2020-03-13,https://www.indianz.com/covid19/?p=365,True,2020-04-06,https://www.facebook.com/482366379188450/photos/pcb.682722172486202/682907755800977/?type=3&theater,True,2020-04-06,https://www.yankton.net/community/article_0edaca74-7a0d-11ea-b552-8ff7518bf9e6.html,False,,,True,2020-04-06,https://www.facebook.com/482366379188450/photos/pcb.682722172486202/682907755800977/?type=3&theater,True,2020-04-09,https://www.facebook.com/pages/category/Government-Building/Yankton-Sioux-Tribe-482366379188450/,True,https://www.fns.usda.gov/contact/south-dakota-yankton-sioux-tribe,True,2020-04-02,https://www.facebook.com/FortRandallCasino/photos/a.420377691794/10157426912316795/?type=3&eid=ARCV6KcZedSuoLkVq4b6jUk5UDutwg4UPOPcA6cVeSabJQ5EChRVs4B-Nu5Xs9h0PGbflX5Id6G23M6D&__xts__[0]=68.ARDBerTZP3L2m7bv420dYlWJTz7QfS9WFDOniT-Sn6KxoloqPRZ324rjWFR1Y3c1OEnYJZ0cu0AhiuJ1oFnFJZNKaSXchin1hHv_yw6tF2rWCO9rzTFXi5rexleZmz4gt3QJullJBfFRQGRmm1bL6vlFWa4tB1eTCZn7LjzkgQufuRq2l_JS3rZ-HR1RfOSnpvCFQgiPmJi1MyYV_oZx9zarlqA5ur2nwIrRMw4eiZfN_ELoUVK4hh3xfyoPmco_pB8vbpQazGJcZkzKEgCElHlUDcmBRXUZ7BoTG_trIMGnBaZqpsAfBtOOczHwRqT1mNE3F1Wohmys-hwycOJDC34GSVLfshhmK-pDFquxyl4my9bfXXPO_baPttSvzP93DlHdq7lUoZydgQGDAjxORHYD5oL7sW2QW_wrn7BciQ2mfKzYdfePPvYvpKXogEwJq5umsLM8p2ZAYiefM1R184cLRxRKNXB24UMlFyFmHFRc71sIejlo,False,,,6,False,2020-05-24 16:40:08
3935,Spirit Lake Tribe,7574,False,,https://www.newrockfordtranscript.com/story/2020/04/27/news/surveillance-testing-at-spirit-lake-follows-tribal-shutdown-restrictions/4661.html,True,2020-04-14,https://www.newrockfordtranscript.com/story/2020/04/27/news/surveillance-testing-at-spirit-lake-follows-tribal-shutdown-restrictions/4661.html,True,2020-04-14,https://www.newrockfordtranscript.com/story/2020/04/27/news/surveillance-testing-at-spirit-lake-follows-tribal-shutdown-restrictions/4661.html,True,2020-03-26,https://kfgo.com/2020/03/26/north-dakota-reservation-imposes-curfew/,False,,,False,,http://www.spiritlakenation.com/data/upfiles/media/NDDoH_Event_Recommendations.pdf,False,,,True,http://www.spiritlakenation.com/programs/food-distribution-progam/,True,2020-03-23,http://northdakota.casinocity.com/saint-michael/spirit-lake-casino-and-resort/,False,,,25,True,2020-05-28 17:39:19
1150,Fort Belknap Indian Community of the Fort Belknap Reservation of Montana,3182,False,,,True,2020-03-27,https://www.facebook.com/photo?fbid=666186004140471&set=a.140291960063214,True,2020-03-27,https://www.facebook.com/photo?fbid=666186004140471&set=a.140291960063214,True,2020-03-27,https://www.facebook.com/photo?fbid=666141034144968&set=pcb.666144790811259,True,2020-02-27,https://www.facebook.com/photo?fbid=666141034144968&set=pcb.666144790811259,True,2020-03-27,https://www.facebook.com/photo?fbid=666141034144968&set=pcb.666144790811259,False,,https://www.facebook.com/photo?fbid=675104766581928&set=a.140291960063214,True,https://nativenews.jour.umt.edu/2018/ft-belknap/,True,2020-03-16,https://www.facebook.com/photo/?fbid=3331417300219272&set=a.119396694754698,False,,,,False,2020-05-28 18:23:43
4625,Winnebago Tribe of Nebraska,4192,True,2020-03-19,https://www.youtube.com/watch?v=rEqv0eDX3QM,True,2020-03-24,https://www.facebook.com/photo?fbid=2445156209034784&set=a.1621373428079737,True,2020-03-17,https://www.facebook.com/photo?fbid=2439433976273674&set=pcb.2439439776273094,True,2020-04-15,http://www.winnebagotribe.com/images/joomlart/corporate/tribe/COVID19/Resolution-20-118-Adoption-of-Temporary-Curfew-Order-in-Response-to-COVID-19.pdf,False,,,True,2020-03-17,https://www.facebook.com/photo?fbid=2439433976273674&set=pcb.2439439776273094,False,2020-04-02,https://www.facebook.com/WinnebagoTribeofNebraska/,True,http://www.winnebagotribe.com/index.php/services/administrative-programs/food-distribution-program,True,2020-03-17,https://www.facebook.com/photo?fbid=10158287662937249&set=a.126397677248,False,,,8,False,2020-05-29 13:03:38
